Generator,carrier,bus,p_nom_min,p_nom,p_nom_extendable,ramp_limit_up,ramp_limit_down,efficiency,marginal_cost,capital_cost,build_year,lifetime,control,p_nom_max,p_max_pu,weight,vom_cost,fuel_cost,heat_rate,carrier_base,land_region,p_nom_opt,type,p_nom_mod,p_min_pu,p_set,q_set,sign,marginal_cost_quadratic,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_start_up,ramp_limit_shut_down
p25 geothermal,geothermal,p25,77.1,77.1,False,1.0,1.0,0.35700000000000004,3.0916261381345964,359083.04267000005,2002,70.0,,inf,1.0,5.0,,0.0,8.881,geothermal,p25,77.1,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p25 hydro,hydro,p25,30.0,30.0,False,,,1.0,0.010004432670645574,179319.24180999998,2050,inf,,inf,1.0,2.0,,,,hydro,p25,30.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p25 onwind existing,onwind,p25,0.0,389.7,False,,,1.0,0.009627337900104255,25254.0,2010,30.0,,389.7,1.0,34258.150292343395,,,,onwind,p25,389.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p25 solar existing,solar,p25,0.0,3447.7,False,,,1.0,0.009094679074475474,9317.72,2021,30.0,,3447.7,1.0,121391.11058452287,,,,solar,p25,3447.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p26 hydro,hydro,p26,151.8,151.8,False,,,1.0,0.009483371274490796,179319.24180999998,2050,inf,,inf,1.0,3.0,,,,hydro,p26,151.8,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p26 onwind,onwind,p26,-0.021,0.0,True,,,1.0,-12.910808940716889,104824.44477,2050,29.999999999999996,,45348.33805273908,1.0,4314.0731719810465,,,,onwind,p26,0.00034201286649946164,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p26 solar existing,solar,p26,0.0,70.1,False,,,1.0,0.009476499811424824,9317.72,2019,30.0,,70.1,1.0,19153.47656611471,,,,solar,p26,70.1,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p27 hydro,hydro,p27,254.8,254.8,False,,,0.9999999999999999,0.010615582172580313,179319.24180999998,2049,inf,,inf,0.9999999999999999,5.0,,,,hydro,p27,254.8,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p27 onwind existing,onwind,p27,0.0,360.0,False,,,1.0,0.010789956575772024,25254.0,2019,30.0,,360.0,1.0,7014.807831496462,,,,onwind,p27,360.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p27 solar existing,solar,p27,0.0,102.80000000000001,False,,,0.9999999999999999,0.009086445784159293,9317.72,2017,30.0,,102.80000000000001,0.9999999999999999,23088.977853384687,,,,solar,p27,102.80000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p28 biomass,biomass,p28,30.4,30.4,False,1.0,1.0,0.3575263157894737,1.824130209461999,412936.124,2008,30.0,,inf,1.0,3.0,5.247,0.0,13.5,biomass,p28,30.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p28 hydro,hydro,p28,1594.011,1594.0109999999997,False,,,1.0,0.010961164397188576,179319.24180999998,2050,inf,,inf,1.0,18.0,,,,hydro,p28,1594.0109999999997,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p28 nuclear existing,nuclear,p28,0.0,4209.6,True,0.2985,0.2985,0.357,12.430079009645105,127750.0,1986,60.0,,4209.6,1.0,3.0,2.7999999999999994,0.71,10.497,nuclear,p28,-0.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p28 onwind existing,onwind,p28,0.0,874.5,False,,,1.0,0.010252618723419713,25254.0,2019,30.000000000000004,,874.5,1.0,54726.779788687265,,,,onwind,p28,874.5,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p28 solar existing,solar,p28,0.0,6114.599999999999,False,,,1.0000000000000002,0.009011090816813809,9317.72,2020,30.000000000000004,,6114.599999999999,1.0000000000000002,147768.1646144199,,,,solar,p28,6114.599999999999,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p29 onwind,onwind,p29,-0.022,0.0,True,,,1.0,-12.910030181113115,101734.33041,2050,30.000000000000004,,61423.50454720835,1.0,13039.049617474859,,,,onwind,p29,0.0015615290013599945,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p29 solar existing,solar,p29,0.0,13.4,False,,,1.0,0.010976657069244776,9317.72,2009,30.0,,13.4,1.0,19580.854087549542,,,,solar,p29,13.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p3 biomass,biomass,p3,50.7,50.7,False,1.0,1.0,0.357,2.037750371054966,412936.124,1983,30.0,,inf,1.0,1.0,5.247,0.0,13.5,biomass,p3,50.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p3 hydro,hydro,p3,8888.088,8888.087999999998,False,,,1.0000000000000004,0.009194076317277722,191402.56220005004,2050,inf,,inf,1.0000000000000004,40.0,,,,hydro,p3,8888.087999999998,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p3 onwind existing,onwind,p3,0.0,249.3,False,,,1.0,0.009923817523136896,25254.0,2016,30.0,,249.3,1.0,13088.844738764596,,,,onwind,p3,249.3,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p3 solar existing,solar,p3,0.0,19.2,False,,,1.0,0.010926008931984517,9317.72,2018,30.0,,19.2,1.0,12380.839983855521,,,,solar,p3,19.2,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p3 waste,waste,p3,26.0,26.0,False,1.0,1.0,0.357,2.03768366122713,0.0,1991,55.0,,inf,1.0,1.0,,0.0,,waste,p3,26.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p30 onwind,onwind,p30,-0.067,0.0,True,,,1.0,-12.90940215453357,101734.33041,2050,30.0,,54548.83734880598,1.0,6448.701890470459,,,,onwind,p30,0.001925864336809302,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p30 solar existing,solar,p30,0.0,307.0,False,,,1.0,0.010597692662426123,9317.72,2016,30.0,,307.0,1.0,20042.665739948912,,,,solar,p30,307.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p31 biomass,biomass,p31,6.5,6.5,False,1.0,1.0,0.3726615384615385,0.009416496593477874,412936.12400000007,2001,30.000000000000004,,inf,1.0,4.0,5.247,,13.5,biomass,p31,6.5,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p31 geothermal,geothermal,p31,19.2,19.2,False,0.9687,0.9687,0.357,3.0598867354036017,359083.04267,2016,70.0,,inf,1.0,5.0,,0.0,8.881,geothermal,p31,19.2,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p31 hydro,hydro,p31,65.9,65.89999999999999,False,,,1.0000000000000002,0.01043120255030861,179319.24181000004,2050,inf,,inf,1.0000000000000002,6.0,,,,hydro,p31,65.89999999999999,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p31 onwind existing,onwind,p31,0.0,2294.8999999999996,False,,,1.0000000000000002,0.009821039570827856,25254.0,2018,30.000000000000007,,2294.8999999999996,1.0000000000000002,121516.71560501294,,,,onwind,p31,2294.8999999999996,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p31 solar existing,solar,p31,0.0,2568.8999999999996,False,,,1.0,0.009382013910740842,9317.72,2022,30.000000000000004,,2568.8999999999996,1.0,185174.21583412375,,,,solar,p31,2568.8999999999996,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p32 onwind existing,onwind,p32,0.0,105.0,False,,,1.0,0.010934988613612837,25254.0,2020,30.0,,105.0,1.0,14951.508886931992,,,,onwind,p32,105.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p32 solar existing,solar,p32,0.0,208.0,False,,,1.0,0.010301500732952587,9317.72,2023,30.0,,208.0,1.0,13627.301734762761,,,,solar,p32,208.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p33 biomass,biomass,p33,31.6,31.599999999999998,False,1.0,1.0,0.3533607594936709,0.867929653880261,412936.12400000007,2005,30.0,,inf,1.0,11.0,5.247,0.0,13.5,biomass,p33,31.599999999999998,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p33 hydro,hydro,p33,761.6,761.6,False,,,0.9999999999999999,0.009050484715599287,181620.8266462,2049,inf,,inf,0.9999999999999999,18.0,,,,hydro,p33,761.6,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p33 onwind existing,onwind,p33,0.0,1864.6,False,,,1.0,0.00953381162958227,25254.0,2011,30.000000000000004,,1864.6,1.0,38013.64236769209,,,,onwind,p33,1864.6,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p33 solar existing,solar,p33,0.0,975.7,False,,,1.0,0.010004142200653486,9317.72,2021,30.0,,975.7,1.0,58837.844761615794,,,,solar,p33,975.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p34 hydro,hydro,p34,308.9,308.9,False,,,1.0,0.009134897270260104,181620.8266462,2050,inf,,inf,1.0,7.0,,,,hydro,p34,308.9,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p34 onwind existing,onwind,p34,0.0,3484.5,False,,,1.0,0.010986066522189584,25254.0,2015,30.0,,3484.5,1.0,60804.285155668134,,,,onwind,p34,3484.5,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p34 solar existing,solar,p34,0.0,1796.0000000000002,False,,,0.9999999999999999,0.009472924792396057,9317.72,2020,30.0,,1796.0000000000002,0.9999999999999999,81293.91234449281,,,,solar,p34,1796.0000000000002,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p35 hydro,hydro,p35,185.3,185.3,False,,,1.0,0.009748584364690897,175866.8645557,2050,inf,,inf,1.0,10.0,,,,hydro,p35,185.3,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p35 onwind existing,onwind,p35,0.0,237.9,False,,,1.0,0.009428023829816693,25254.0,2021,30.0,,237.9,1.0,58597.620661852554,,,,onwind,p35,237.9,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p35 solar,solar,p35,-0.060000000000000005,0.0,True,,,1.0,0.009210891732210902,41356.848906399995,2050,30.0,,224580.43068444953,1.0,39788.83872500895,,,,solar,p35,938.8240591682572,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p36 hydro,hydro,p36,614.0,614.0,False,,,0.9999999999999999,0.009464959571208471,179319.24180999998,2049,inf,,inf,0.9999999999999999,5.0,,,,hydro,p36,614.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p36 onwind existing,onwind,p36,0.0,3358.8,False,,,0.9999999999999999,0.009601220271006409,25254.0,2016,30.0,,3358.8,0.9999999999999999,79849.97018078911,,,,onwind,p36,3358.8,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p36 solar,solar,p36,-0.169,0.0,True,,,1.0,0.010268884535798878,41683.7787932,2050,30.0,,223595.31760490645,1.0,37761.993581380215,,,,solar,p36,3564.339090301344,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p37 biomass,biomass,p37,9.8,9.8,False,1.0,1.0,0.33299999999999996,2.0375624695629058,412936.12399999995,1983,29.999999999999996,,inf,0.9999999999999999,2.0,5.247,0.0,13.5,biomass,p37,9.8,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p37 onwind existing,onwind,p37,0.0,1271.3,False,,,1.0,0.009724553521953153,25254.0,2010,30.0,,1271.3,1.0,76680.45364627783,,,,onwind,p37,1271.3,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p37 solar,solar,p37,-0.293,0.0,True,,,1.0,0.00901188568744706,41683.7787932,2050,30.0,,102776.38414130812,1.0,16674.824473658107,,,,solar,p37,3750.4414597285677,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p38 biomass,biomass,p38,5.4,5.4,False,0.9726,0.9726,0.333,2.1595314382518547,412936.124,2018,30.0,,inf,1.0,1.0,5.247,0.0,13.5,biomass,p38,5.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p38 hydro,hydro,p38,1734.402,1734.402,False,,,1.0,0.01006777196339659,174716.07213759996,2050,inf,,inf,1.0,21.0,,,,hydro,p38,1734.402,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p38 onwind existing,onwind,p38,0.0,3077.6,False,,,1.0,0.009324031674101061,25254.0,2017,30.0,,3077.6,1.0,153362.4070711152,,,,onwind,p38,3077.6,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p38 solar existing,solar,p38,0.0,1.0,False,,,1.0,0.01019486621672075,9317.72,2016,30.0,,1.0,1.0,80175.87371372791,,,,solar,p38,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p39 hydro,hydro,p39,50.0,50.0,False,,,1.0,0.00958630493725436,179319.24180999998,2050,inf,,inf,1.0,1.0,,,,hydro,p39,50.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p39 onwind existing,onwind,p39,0.0,30.0,False,,,1.0,0.010264100989603456,25254.0,2018,30.0,,30.0,1.0,46328.33019520694,,,,onwind,p39,30.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p39 solar existing,solar,p39,0.0,4.4,False,,,1.0,0.009052393210501688,9317.72,2019,30.0,,4.4,1.0,32347.660198199585,,,,solar,p39,4.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p4 biomass,biomass,p4,5.3999999999999995,5.3999999999999995,False,1.0,1.0,0.362,0.01077518692093555,412936.124,2009,30.0,,inf,1.0,18.0,5.247,,13.5,biomass,p4,5.3999999999999995,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p4 hydro,hydro,p4,4172.9130000000005,4172.9130000000005,False,,,1.0,0.009032237260846747,191402.56220005002,2050,inf,,inf,1.0,22.0,,,,hydro,p4,4172.9130000000005,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p4 onwind,onwind,p4,-0.016,0.0,True,,,1.0,-12.910746083937928,105210.709065,2050,30.0,,23245.095614344693,1.0,2623.191195450683,,,,onwind,p4,0.00039272512309426397,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p4 solar,solar,p4,-0.016,0.0,True,,,1.0,0.010554324923141204,42010.708679999996,2050,30.0,,31449.86193641724,1.0,5514.784600531371,,,,solar,p4,0.049975807891429205,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p40 hydro,hydro,p40,150.0,150.0,False,,,1.0,0.009091790464404342,179319.24180999998,2049,inf,,inf,1.0,18.0,,,,hydro,p40,150.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p40 onwind existing,onwind,p40,0.0,3199.8,False,,,1.0,0.010421997387191021,25254.0,2017,29.999999999999996,,3199.8,1.0,121797.80223172529,,,,onwind,p40,3199.8,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p40 solar existing,solar,p40,0.0,29.6,False,,,0.9999999999999999,0.010942092281020258,9317.72,2020,30.0,,29.6,0.9999999999999999,52123.014019519884,,,,solar,p40,29.6,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p41 biomass,biomass,p41,15.700000000000001,15.700000000000001,False,1.0,1.0,0.4041910828025478,0.010743365866284615,412936.124,2002,30.0,,inf,1.0,17.0,5.247,,13.5,biomass,p41,15.700000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p41 nuclear existing,nuclear,p41,0.0,801.0,True,0.325,0.325,0.333,12.91692032330264,127750.0,1974,60.0,,801.0,1.0,1.0,2.8,0.71,10.497,nuclear,p41,-0.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p41 onwind,onwind,p41,-0.271,0.0,True,,,1.0,-12.909082980513956,102505.43367049815,2050,30.0,,46299.80932050497,1.0,14384.531252687942,,,,onwind,p41,265.6707707225702,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p41 solar existing,solar,p41,0.0,93.7,False,,,0.9999999999999999,0.009859626675773165,9317.72,2023,30.0,,93.7,0.9999999999999999,1228.162043100241,,,,solar,p41,93.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p42 biomass,biomass,p42,52.3,52.3,False,0.9726,0.9726,0.333,2.1605457578286433,412936.124,2015,30.0,,inf,1.0,1.0,5.247,0.0,13.5,biomass,p42,52.3,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p42 hydro,hydro,p42,17.270073430240743,17.270073430240746,False,,,1.0,0.00971191533594723,179319.24180999998,2050,inf,,inf,1.0,6.0,,,,hydro,p42,17.270073430240746,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p42 onwind existing,onwind,p42,0.0,208.7,False,,,1.0,0.010859527305807694,25254.0,2010,30.000000000000004,,208.7,1.0,24978.608259635377,,,,onwind,p42,208.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p42 solar existing,solar,p42,0.0,7.0,False,,,0.9999999999999999,0.009297555312484208,9317.72,2020,29.999999999999996,,7.0,0.9999999999999999,3361.525689715795,,,,solar,p42,7.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p43 biomass,biomass,p43,236.3,236.3,False,1.0,1.0,0.3349246720270842,2.0139718058081044,412936.124,1984,30.0,,inf,1.0,15.0,5.247,0.0,13.5,biomass,p43,236.3,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p43 hydro,hydro,p43,229.2541423513925,229.2541423513925,False,,,1.0,0.010665432394566425,179319.24180999998,2049,inf,,inf,1.0,72.0,,,,hydro,p43,229.2541423513925,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p43 nuclear existing,nuclear,p43,0.0,1871.2,True,0.325,0.325,0.333,12.917192109676392,127750.0,1972,60.0,,1871.2,1.0,3.0,2.8,0.71,10.497,nuclear,p43,-0.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p43 onwind existing,onwind,p43,0.0,532.7,False,,,0.9999999999999999,0.00924784601984789,25254.0,2017,30.0,,532.7,0.9999999999999999,57780.439036512034,,,,onwind,p43,532.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p43 solar existing,solar,p43,0.0,1300.3,False,,,1.0,0.010192973796683474,9317.72,2019,30.0,,1300.3,1.0,5413.3923054612,,,,solar,p43,1300.3,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p43 waste,waste,p43,72.1,72.1,False,1.0,1.0,0.3330000000000001,2.0370327849617524,0.0,1977,55.00000000000001,,inf,1.0000000000000002,6.0,,0.0,,waste,p43,72.1,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p44 onwind existing,onwind,p44,0.0,2467.1,False,,,1.0,0.010442368732101213,25254.0,2013,30.0,,2467.1,1.0,16528.04543353673,,,,onwind,p44,2467.1,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p44 solar existing,solar,p44,0.0,158.0,False,,,1.0,0.009015475028251807,9317.72,2018,30.0,,158.0,1.0,715.1264753362923,,,,solar,p44,158.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p45 biomass,biomass,p45,4.0,4.0,False,1.0,1.0,0.434,0.009169644554890468,412936.12400000007,2006,30.0,,inf,1.0,5.0,5.247,,13.5,biomass,p45,4.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p45 onwind existing,onwind,p45,0.0,7130.2,False,,,1.0,0.009450996820900047,25254.0,2013,30.0,,7130.2,1.0,47652.519330085066,,,,onwind,p45,7130.2,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p45 solar existing,solar,p45,0.0,114.0,False,,,1.0,0.010750249067746449,9317.72,2021,30.0,,114.0,1.0,1461.2019733175957,,,,solar,p45,114.0,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p46 biomass,biomass,p46,25.9,25.9,False,1.0,1.0,0.34958301158301164,1.6698043727131953,412936.12400000007,1964,30.0,,inf,1.0,7.0,5.247,0.0,13.5,biomass,p46,25.9,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p46 hydro,hydro,p46,311.3311711441035,311.33117114410356,False,,,0.9999999999999998,0.010079919870425117,179319.24180999998,2049,inf,,inf,0.9999999999999998,78.0,,,,hydro,p46,311.33117114410356,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p46 onwind,onwind,p46,-0.229,0.0,True,,,1.0,-12.909863793572361,101741.07738458514,2050,30.0,,105978.80785097236,1.0,22200.267664108775,,,,onwind,p46,0.002172121611366512,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p46 solar existing,solar,p46,0.0,146.4,False,,,0.9999999999999999,0.00945092672061192,9317.72,2024,29.999999999999996,,146.4,0.9999999999999999,1288.678961472017,,,,solar,p46,146.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p46 waste,waste,p46,30.4,30.4,False,1.0,1.0,0.333,2.038144293535969,0.0,1944,55.0,,inf,1.0,2.0,,0.0,,waste,p46,30.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p47 onwind existing,onwind,p47,0.0,2134.1,False,,,1.0,0.010321903590059207,25254.0,2015,30.0,,2134.1,1.0,47708.164068161466,,,,onwind,p47,2134.1,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p47 solar existing,solar,p47,0.0,496.5,False,,,1.0,0.00959649078663466,9317.72,2019,30.0,,496.5,1.0,49480.592149542004,,,,solar,p47,496.5,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p48 onwind existing,onwind,p48,0.0,8456.800000000001,False,,,0.9999999999999998,0.009837253717960051,25254.0,2015,29.999999999999996,,8456.800000000001,0.9999999999999998,95215.78367162871,,,,onwind,p48,8456.800000000001,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p48 solar existing,solar,p48,0.0,1619.4,False,,,1.0,0.00990617784909226,9317.72,2024,30.0,,1619.4,1.0,50340.611665128854,,,,solar,p48,1619.4,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p49 onwind existing,onwind,p49,0.0,997.7,False,,,0.9999999999999999,0.010864701323084163,25254.0,2016,30.0,,997.7,0.9999999999999999,16061.318071833779,,,,onwind,p49,997.7,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p49 solar,solar,p49,-0.017,0.0,True,,,1.0,0.010174987494959004,40866.454076199996,2050,30.0,,45687.1982907937,1.0,9115.449437640942,,,,solar,p49,1677.6479353621773,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p5 biomass,biomass,p5,172.1,172.10000000000002,False,1.0,1.0,0.35848053457292267,1.4611683234532884,412936.12399999995,1997,29.999999999999996,,inf,0.9999999999999999,40.0,5.247,0.0,13.5,biomass,p5,172.10000000000002,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
p5 hydro,hydro,p5,4561.603999999999,4561.604,False,,,0.9999999999999999,0.010112069507530293,191977.95840909999,2049,inf,,inf,0.9999999999999999,50.0,,,,hydro,p5,4561.604,,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0,0,1,0,1.0,1.0
